date,store_id,product_id,product_name,category,region,quantity_sold,unit_price,total_sales
2025-05-25,104,802,Maliban Marie 400g,Food,Northern,28,1.6,44.8
2025-05-08,102,601,Sunlight Detergent 1kg,Household,Central,18,3.0,54.0
2025-05-30,104,601,Sunlight Detergent 1kg,Household,Southern,44,3.0,132.0
2025-05-02,104,502,Pepsi 500ml,Beverages,Central,7,1.4,9.8
2025-05-27,101,601,Sunlight Detergent 1kg,Household,Central,3,3.0,9.0
2025-05-09,102,601,Sunlight Detergent 1kg,Household,Western,50,3.0,150.0
2025-05-24,103,901,Signal Toothpaste 120g,Toiletries,Eastern,39,2.5,97.5
2025-05-20,102,601,Sunlight Detergent 1kg,Household,Central,5,3.0,15.0
2025-05-08,101,601,Sunlight Detergent 1kg,Household,Central,34,3.0,102.0
2025-05-24,101,901,Signal Toothpaste 120g,Toiletries,Eastern,28,2.5,70.0
2025-05-28,101,501,Coca-Cola 500ml,Beverages,Central,13,1.5,19.5
2025-05-08,101,501,Coca-Cola 500ml,Beverages,Central,46,1.5,69.0
2025-05-08,102,802,Maliban Marie 400g,Food,Northern,4,1.6,6.4
2025-05-28,105,502,Pepsi 500ml,Beverages,Southern,26,1.4,36.4
2025-05-05,104,601,Sunlight Detergent 1kg,Household,Central,8,3.0,24.0
2025-05-27,101,801,Kist Mango Jam 500g,Food,Northern,22,2.2,48.4
2025-05-12,105,801,Kist Mango Jam 500g,Food,Southern,32,2.2,70.4
2025-05-29,103,901,Signal Toothpaste 120g,Toiletries,Southern,19,2.5,47.5
2025-05-27,104,802,Maliban Marie 400g,Food,Western,41,1.6,65.6
2025-05-22,101,802,Maliban Marie 400g,Food,Eastern,10,1.6,16.0
2025-05-12,101,502,Pepsi 500ml,Beverages,Northern,35,1.4,49.0
2025-05-05,103,901,Signal Toothpaste 120g,Toiletries,Eastern,17,2.5,42.5
2025-05-08,103,502,Pepsi 500ml,Beverages,Northern,3,1.4,4.2
2025-05-25,102,802,Maliban Marie 400g,Food,Northern,12,1.6,19.2
2025-05-18,103,601,Sunlight Detergent 1kg,Household,Northern,40,3.0,120.0
2025-05-18,101,802,Maliban Marie 400g,Food,Eastern,40,1.6,64.0
2025-05-11,104,502,Pepsi 500ml,Beverages,Central,46,1.4,64.4
2025-05-05,101,501,Coca-Cola 500ml,Beverages,Northern,19,1.5,28.5
2025-05-07,103,901,Signal Toothpaste 120g,Toiletries,Central,20,2.5,50.0
2025-05-22,104,801,Kist Mango Jam 500g,Food,Southern,12,2.2,26.4
2025-05-20,104,802,Maliban Marie 400g,Food,Northern,10,1.6,16.0
2025-05-23,105,802,Maliban Marie 400g,Food,Northern,1,1.6,1.6
2025-05-29,101,801,Kist Mango Jam 500g,Food,Eastern,44,2.2,96.8
2025-05-07,104,801,Kist Mango Jam 500g,Food,Southern,19,2.2,41.8
2025-05-17,104,501,Coca-Cola 500ml,Beverages,Eastern,1,1.5,1.5
2025-05-20,104,502,Pepsi 500ml,Beverages,Central,26,1.4,36.4
2025-05-10,102,601,Sunlight Detergent 1kg,Household,Central,5,3.0,15.0
2025-05-03,104,601,Sunlight Detergent 1kg,Household,Southern,42,3.0,126.0
2025-05-10,104,801,Kist Mango Jam 500g,Food,Southern,11,2.2,24.2
2025-05-20,104,802,Maliban Marie 400g,Food,Northern,1,1.6,1.6
2025-05-22,105,901,Signal Toothpaste 120g,Toiletries,Northern,45,2.5,112.5
2025-05-17,104,901,Signal Toothpaste 120g,Toiletries,Southern,43,2.5,107.5
2025-05-15,102,501,Coca-Cola 500ml,Beverages,Western,12,1.5,18.0
2025-05-07,102,601,Sunlight Detergent 1kg,Household,Northern,28,3.0,84.0
2025-05-02,104,601,Sunlight Detergent 1kg,Household,Eastern,40,3.0,120.0
2025-05-04,104,601,Sunlight Detergent 1kg,Household,Eastern,11,3.0,33.0
2025-05-13,103,701,Anchor Full Cream 1L,Dairy,Western,10,2.8,28.0
2025-05-12,102,601,Sunlight Detergent 1kg,Household,Northern,13,3.0,39.0
2025-05-09,104,502,Pepsi 500ml,Beverages,Northern,28,1.4,39.2
2025-05-07,103,501,Coca-Cola 500ml,Beverages,Central,7,1.5,10.5
2025-05-25,102,901,Signal Toothpaste 120g,Toiletries,Eastern,10,2.5,25.0
2025-05-18,104,502,Pepsi 500ml,Beverages,Northern,45,1.4,63.0
2025-05-27,104,801,Kist Mango Jam 500g,Food,Eastern,38,2.2,83.6
2025-05-10,104,701,Anchor Full Cream 1L,Dairy,Central,41,2.8,114.8
2025-05-14,103,801,Kist Mango Jam 500g,Food,Northern,15,2.2,33.0
2025-05-15,101,701,Anchor Full Cream 1L,Dairy,Central,19,2.8,53.2
2025-05-01,104,901,Signal Toothpaste 120g,Toiletries,Southern,30,2.5,75.0
2025-05-27,104,601,Sunlight Detergent 1kg,Household,Eastern,27,3.0,81.0
2025-05-05,105,801,Kist Mango Jam 500g,Food,Southern,12,2.2,26.4
2025-05-08,101,701,Anchor Full Cream 1L,Dairy,Eastern,30,2.8,84.0
2025-05-13,102,802,Maliban Marie 400g,Food,Western,2,1.6,3.2
2025-05-26,105,701,Anchor Full Cream 1L,Dairy,Northern,36,2.8,100.8
2025-05-06,103,601,Sunlight Detergent 1kg,Household,Southern,46,3.0,138.0
2025-05-11,105,802,Maliban Marie 400g,Food,Western,16,1.6,25.6
2025-05-16,101,701,Anchor Full Cream 1L,Dairy,Northern,21,2.8,58.8
2025-05-30,105,701,Anchor Full Cream 1L,Dairy,Southern,26,2.8,72.8
2025-05-04,101,801,Kist Mango Jam 500g,Food,Western,27,2.2,59.4
2025-05-22,103,801,Kist Mango Jam 500g,Food,Western,40,2.2,88.0
2025-05-24,101,901,Signal Toothpaste 120g,Toiletries,Southern,18,2.5,45.0
2025-05-10,102,802,Maliban Marie 400g,Food,Central,12,1.6,19.2
2025-05-30,101,801,Kist Mango Jam 500g,Food,Central,50,2.2,110.0
2025-05-24,103,601,Sunlight Detergent 1kg,Household,Eastern,45,3.0,135.0
2025-05-06,101,502,Pepsi 500ml,Beverages,Southern,26,1.4,36.4
2025-05-09,101,501,Coca-Cola 500ml,Beverages,Eastern,39,1.5,58.5
2025-05-20,105,801,Kist Mango Jam 500g,Food,Central,18,2.2,39.6
2025-05-15,104,501,Coca-Cola 500ml,Beverages,Southern,29,1.5,43.5
2025-05-30,101,601,Sunlight Detergent 1kg,Household,Central,16,3.0,48.0
2025-05-17,101,701,Anchor Full Cream 1L,Dairy,Central,40,2.8,112.0
2025-05-14,102,901,Signal Toothpaste 120g,Toiletries,Eastern,10,2.5,25.0
2025-05-30,105,502,Pepsi 500ml,Beverages,Central,31,1.4,43.4
2025-05-01,101,502,Pepsi 500ml,Beverages,Western,41,1.4,57.4
2025-05-10,103,901,Signal Toothpaste 120g,Toiletries,Central,40,2.5,100.0
2025-05-29,102,701,Anchor Full Cream 1L,Dairy,Northern,41,2.8,114.8
2025-05-28,104,501,Coca-Cola 500ml,Beverages,Western,37,1.5,55.5
2025-05-25,104,502,Pepsi 500ml,Beverages,Western,20,1.4,28.0
2025-05-16,102,701,Anchor Full Cream 1L,Dairy,Eastern,38,2.8,106.4
2025-05-10,104,901,Signal Toothpaste 120g,Toiletries,Northern,40,2.5,100.0
2025-05-26,103,701,Anchor Full Cream 1L,Dairy,Northern,50,2.8,140.0
2025-05-27,102,901,Signal Toothpaste 120g,Toiletries,Southern,6,2.5,15.0
2025-05-22,102,801,Kist Mango Jam 500g,Food,Western,1,2.2,2.2
2025-05-21,101,801,Kist Mango Jam 500g,Food,Northern,15,2.2,33.0
2025-05-12,105,802,Maliban Marie 400g,Food,Southern,17,1.6,27.2
2025-05-04,103,901,Signal Toothpaste 120g,Toiletries,Northern,2,2.5,5.0
2025-05-01,104,501,Coca-Cola 500ml,Beverages,Eastern,9,1.5,13.5
2025-05-27,104,501,Coca-Cola 500ml,Beverages,Central,9,1.5,13.5
2025-05-15,103,501,Coca-Cola 500ml,Beverages,Eastern,40,1.5,60.0
2025-05-20,104,801,Kist Mango Jam 500g,Food,Northern,15,2.2,33.0
2025-05-13,102,801,Kist Mango Jam 500g,Food,Northern,32,2.2,70.4
2025-05-02,105,701,Anchor Full Cream 1L,Dairy,Western,15,2.8,42.0
2025-05-13,105,501,Coca-Cola 500ml,Beverages,Eastern,4,1.5,6.0
2025-05-26,103,501,Coca-Cola 500ml,Beverages,Central,33,1.5,49.5
2025-05-28,104,802,Maliban Marie 400g,Food,Northern,41,1.6,65.6
2025-05-07,101,502,Pepsi 500ml,Beverages,Central,24,1.4,33.6
2025-05-17,103,701,Anchor Full Cream 1L,Dairy,Central,49,2.8,137.2
2025-05-18,105,801,Kist Mango Jam 500g,Food,Eastern,30,2.2,66.0
2025-05-13,105,802,Maliban Marie 400g,Food,Southern,35,1.6,56.0
2025-05-22,103,801,Kist Mango Jam 500g,Food,Southern,28,2.2,61.6
2025-05-12,104,701,Anchor Full Cream 1L,Dairy,Eastern,21,2.8,58.8
2025-05-21,105,802,Maliban Marie 400g,Food,Southern,5,1.6,8.0
2025-05-28,105,501,Coca-Cola 500ml,Beverages,Northern,49,1.5,73.5
2025-05-13,101,502,Pepsi 500ml,Beverages,Southern,9,1.4,12.6
2025-05-01,104,801,Kist Mango Jam 500g,Food,Eastern,50,2.2,110.0
2025-05-14,101,501,Coca-Cola 500ml,Beverages,Eastern,12,1.5,18.0
2025-05-09,104,802,Maliban Marie 400g,Food,Southern,16,1.6,25.6
2025-05-08,101,501,Coca-Cola 500ml,Beverages,Southern,16,1.5,24.0
2025-05-25,101,901,Signal Toothpaste 120g,Toiletries,Western,27,2.5,67.5
2025-05-19,103,502,Pepsi 500ml,Beverages,Northern,41,1.4,57.4
2025-05-06,104,502,Pepsi 500ml,Beverages,Northern,49,1.4,68.6
2025-05-13,102,901,Signal Toothpaste 120g,Toiletries,Western,37,2.5,92.5
2025-05-15,102,801,Kist Mango Jam 500g,Food,Northern,38,2.2,83.6
2025-05-17,101,501,Coca-Cola 500ml,Beverages,Northern,17,1.5,25.5
2025-05-13,103,701,Anchor Full Cream 1L,Dairy,Central,17,2.8,47.6
2025-05-01,101,802,Maliban Marie 400g,Food,Southern,15,1.6,24.0
2025-05-04,105,601,Sunlight Detergent 1kg,Household,Central,9,3.0,27.0
2025-05-02,101,701,Anchor Full Cream 1L,Dairy,Western,34,2.8,95.2
2025-05-25,102,802,Maliban Marie 400g,Food,Western,42,1.6,67.2
2025-05-28,105,502,Pepsi 500ml,Beverages,Eastern,9,1.4,12.6
2025-05-16,103,601,Sunlight Detergent 1kg,Household,Northern,49,3.0,147.0
2025-05-10,101,601,Sunlight Detergent 1kg,Household,Western,46,3.0,138.0
2025-05-11,101,802,Maliban Marie 400g,Food,Western,2,1.6,3.2
2025-05-14,103,802,Maliban Marie 400g,Food,Northern,20,1.6,32.0
2025-05-05,104,701,Anchor Full Cream 1L,Dairy,Northern,36,2.8,100.8
2025-05-25,101,502,Pepsi 500ml,Beverages,Northern,18,1.4,25.2
2025-05-17,103,801,Kist Mango Jam 500g,Food,Western,26,2.2,57.2
2025-05-02,104,901,Signal Toothpaste 120g,Toiletries,Western,16,2.5,40.0
2025-05-20,105,601,Sunlight Detergent 1kg,Household,Northern,23,3.0,69.0
2025-05-28,102,801,Kist Mango Jam 500g,Food,Northern,20,2.2,44.0
2025-05-24,101,502,Pepsi 500ml,Beverages,Southern,50,1.4,70.0
2025-05-19,105,502,Pepsi 500ml,Beverages,Eastern,25,1.4,35.0
2025-05-04,103,502,Pepsi 500ml,Beverages,Central,28,1.4,39.2
2025-05-17,104,802,Maliban Marie 400g,Food,Eastern,26,1.6,41.6
2025-05-18,105,802,Maliban Marie 400g,Food,Central,10,1.6,16.0
2025-05-08,101,502,Pepsi 500ml,Beverages,Central,28,1.4,39.2
2025-05-05,101,801,Kist Mango Jam 500g,Food,Southern,16,2.2,35.2
2025-05-21,101,502,Pepsi 500ml,Beverages,Western,48,1.4,67.2
2025-05-03,104,502,Pepsi 500ml,Beverages,Eastern,28,1.4,39.2
2025-05-21,104,502,Pepsi 500ml,Beverages,Southern,30,1.4,42.0
2025-05-07,103,801,Kist Mango Jam 500g,Food,Northern,32,2.2,70.4
2025-05-23,101,801,Kist Mango Jam 500g,Food,Central,5,2.2,11.0
2025-05-25,101,901,Signal Toothpaste 120g,Toiletries,Central,14,2.5,35.0
2025-05-22,104,502,Pepsi 500ml,Beverages,Western,41,1.4,57.4
2025-05-13,105,501,Coca-Cola 500ml,Beverages,Northern,37,1.5,55.5
2025-05-22,104,801,Kist Mango Jam 500g,Food,Western,32,2.2,70.4
2025-05-16,102,502,Pepsi 500ml,Beverages,Central,46,1.4,64.4
2025-05-16,103,502,Pepsi 500ml,Beverages,Southern,14,1.4,19.6
2025-05-30,105,901,Signal Toothpaste 120g,Toiletries,Northern,37,2.5,92.5
2025-05-24,102,801,Kist Mango Jam 500g,Food,Northern,3,2.2,6.6
2025-05-20,102,901,Signal Toothpaste 120g,Toiletries,Southern,8,2.5,20.0
2025-05-25,103,801,Kist Mango Jam 500g,Food,Eastern,39,2.2,85.8
2025-05-04,105,801,Kist Mango Jam 500g,Food,Central,22,2.2,48.4
2025-05-09,101,501,Coca-Cola 500ml,Beverages,Eastern,32,1.5,48.0
2025-05-07,105,701,Anchor Full Cream 1L,Dairy,Western,28,2.8,78.4
2025-05-05,103,601,Sunlight Detergent 1kg,Household,Central,28,3.0,84.0
2025-05-04,101,901,Signal Toothpaste 120g,Toiletries,Northern,26,2.5,65.0
2025-05-27,103,701,Anchor Full Cream 1L,Dairy,Eastern,46,2.8,128.8
2025-05-19,103,802,Maliban Marie 400g,Food,Northern,28,1.6,44.8
2025-05-30,101,502,Pepsi 500ml,Beverages,Northern,10,1.4,14.0
2025-05-21,105,502,Pepsi 500ml,Beverages,Southern,46,1.4,64.4
2025-05-29,103,601,Sunlight Detergent 1kg,Household,Northern,28,3.0,84.0
2025-05-06,105,701,Anchor Full Cream 1L,Dairy,Southern,28,2.8,78.4
2025-05-29,102,802,Maliban Marie 400g,Food,Eastern,26,1.6,41.6
2025-05-23,105,601,Sunlight Detergent 1kg,Household,Central,17,3.0,51.0
2025-05-01,104,901,Signal Toothpaste 120g,Toiletries,Western,33,2.5,82.5
2025-05-25,105,601,Sunlight Detergent 1kg,Household,Central,1,3.0,3.0
2025-05-14,105,601,Sunlight Detergent 1kg,Household,Northern,3,3.0,9.0
2025-05-18,102,601,Sunlight Detergent 1kg,Household,Southern,8,3.0,24.0
2025-05-08,102,901,Signal Toothpaste 120g,Toiletries,Eastern,28,2.5,70.0
2025-05-15,101,802,Maliban Marie 400g,Food,Western,29,1.6,46.4
2025-05-06,105,501,Coca-Cola 500ml,Beverages,Western,47,1.5,70.5
2025-05-20,105,502,Pepsi 500ml,Beverages,Eastern,39,1.4,54.6
2025-05-11,103,501,Coca-Cola 500ml,Beverages,Central,14,1.5,21.0
2025-05-08,102,701,Anchor Full Cream 1L,Dairy,Northern,44,2.8,123.2
2025-05-25,104,601,Sunlight Detergent 1kg,Household,Northern,8,3.0,24.0
2025-05-07,101,501,Coca-Cola 500ml,Beverages,Western,47,1.5,70.5
2025-05-05,105,601,Sunlight Detergent 1kg,Household,Eastern,49,3.0,147.0
2025-05-30,105,601,Sunlight Detergent 1kg,Household,Northern,28,3.0,84.0
2025-05-17,101,502,Pepsi 500ml,Beverages,Central,17,1.4,23.8
2025-05-30,105,802,Maliban Marie 400g,Food,Eastern,4,1.6,6.4
2025-05-09,103,701,Anchor Full Cream 1L,Dairy,Southern,27,2.8,75.6
2025-05-25,104,502,Pepsi 500ml,Beverages,Western,15,1.4,21.0
2025-05-20,102,801,Kist Mango Jam 500g,Food,Southern,21,2.2,46.2
2025-05-28,101,502,Pepsi 500ml,Beverages,Southern,2,1.4,2.8
2025-05-10,103,901,Signal Toothpaste 120g,Toiletries,Southern,13,2.5,32.5
2025-05-04,105,801,Kist Mango Jam 500g,Food,Western,31,2.2,68.2
2025-05-26,105,901,Signal Toothpaste 120g,Toiletries,Eastern,23,2.5,57.5
2025-05-18,105,501,Coca-Cola 500ml,Beverages,Northern,28,1.5,42.0
2025-05-25,101,801,Kist Mango Jam 500g,Food,Central,24,2.2,52.8
2025-05-15,104,601,Sunlight Detergent 1kg,Household,Central,17,3.0,51.0
2025-05-12,103,601,Sunlight Detergent 1kg,Household,Southern,34,3.0,102.0
2025-05-11,102,801,Kist Mango Jam 500g,Food,Eastern,7,2.2,15.4
2025-05-13,102,501,Coca-Cola 500ml,Beverages,Central,49,1.5,73.5
2025-05-01,103,501,Coca-Cola 500ml,Beverages,Central,40,1.5,60.0
2025-05-14,105,501,Coca-Cola 500ml,Beverages,Southern,35,1.5,52.5
2025-05-09,103,802,Maliban Marie 400g,Food,Western,15,1.6,24.0
2025-05-03,102,601,Sunlight Detergent 1kg,Household,Southern,9,3.0,27.0
2025-05-17,104,601,Sunlight Detergent 1kg,Household,Central,15,3.0,45.0
2025-05-15,103,901,Signal Toothpaste 120g,Toiletries,Central,50,2.5,125.0
2025-05-12,105,701,Anchor Full Cream 1L,Dairy,Northern,11,2.8,30.8
2025-05-19,103,501,Coca-Cola 500ml,Beverages,Eastern,40,1.5,60.0
2025-05-17,101,701,Anchor Full Cream 1L,Dairy,Central,45,2.8,126.0
2025-05-04,101,701,Anchor Full Cream 1L,Dairy,Eastern,42,2.8,117.6
2025-05-28,104,701,Anchor Full Cream 1L,Dairy,Eastern,16,2.8,44.8
2025-05-08,104,701,Anchor Full Cream 1L,Dairy,Northern,21,2.8,58.8
2025-05-29,101,701,Anchor Full Cream 1L,Dairy,Central,4,2.8,11.2
2025-05-25,101,901,Signal Toothpaste 120g,Toiletries,Southern,8,2.5,20.0
2025-05-27,104,801,Kist Mango Jam 500g,Food,Central,7,2.2,15.4
2025-05-04,105,601,Sunlight Detergent 1kg,Household,Western,49,3.0,147.0
2025-05-21,105,701,Anchor Full Cream 1L,Dairy,Northern,20,2.8,56.0
2025-05-13,101,501,Coca-Cola 500ml,Beverages,Central,28,1.5,42.0
2025-05-20,101,802,Maliban Marie 400g,Food,Eastern,28,1.6,44.8
2025-05-07,104,601,Sunlight Detergent 1kg,Household,Southern,19,3.0,57.0
2025-05-20,103,801,Kist Mango Jam 500g,Food,Central,11,2.2,24.2
2025-05-01,102,502,Pepsi 500ml,Beverages,Central,11,1.4,15.4
2025-05-05,102,601,Sunlight Detergent 1kg,Household,Southern,33,3.0,99.0
2025-05-09,102,901,Signal Toothpaste 120g,Toiletries,Southern,6,2.5,15.0
2025-05-11,102,901,Signal Toothpaste 120g,Toiletries,Eastern,28,2.5,70.0
2025-05-22,102,501,Coca-Cola 500ml,Beverages,Eastern,50,1.5,75.0
2025-05-25,102,701,Anchor Full Cream 1L,Dairy,Eastern,16,2.8,44.8
2025-05-01,101,601,Sunlight Detergent 1kg,Household,Eastern,8,3.0,24.0
2025-05-14,104,502,Pepsi 500ml,Beverages,Southern,41,1.4,57.4
2025-05-09,103,502,Pepsi 500ml,Beverages,Southern,28,1.4,39.2
2025-05-13,102,601,Sunlight Detergent 1kg,Household,Central,47,3.0,141.0
2025-05-16,101,901,Signal Toothpaste 120g,Toiletries,Central,47,2.5,117.5
2025-05-26,103,601,Sunlight Detergent 1kg,Household,Northern,25,3.0,75.0
2025-05-08,104,502,Pepsi 500ml,Beverages,Western,9,1.4,12.6
2025-05-28,105,802,Maliban Marie 400g,Food,Northern,47,1.6,75.2
2025-05-12,104,901,Signal Toothpaste 120g,Toiletries,Southern,47,2.5,117.5
2025-05-23,104,701,Anchor Full Cream 1L,Dairy,Southern,14,2.8,39.2
2025-05-17,105,601,Sunlight Detergent 1kg,Household,Northern,43,3.0,129.0
2025-05-06,103,801,Kist Mango Jam 500g,Food,Central,25,2.2,55.0
2025-05-27,105,801,Kist Mango Jam 500g,Food,Southern,8,2.2,17.6
2025-05-26,104,901,Signal Toothpaste 120g,Toiletries,Eastern,26,2.5,65.0
2025-05-16,102,901,Signal Toothpaste 120g,Toiletries,Eastern,36,2.5,90.0
2025-05-27,105,501,Coca-Cola 500ml,Beverages,Central,21,1.5,31.5
2025-05-28,102,802,Maliban Marie 400g,Food,Northern,48,1.6,76.8
2025-05-05,104,502,Pepsi 500ml,Beverages,Eastern,41,1.4,57.4
2025-05-18,102,802,Maliban Marie 400g,Food,Southern,23,1.6,36.8
2025-05-15,101,601,Sunlight Detergent 1kg,Household,Western,4,3.0,12.0
2025-05-24,103,501,Coca-Cola 500ml,Beverages,Western,13,1.5,19.5
2025-05-23,105,901,Signal Toothpaste 120g,Toiletries,Eastern,25,2.5,62.5
2025-05-09,103,802,Maliban Marie 400g,Food,Northern,4,1.6,6.4
2025-05-06,102,502,Pepsi 500ml,Beverages,Western,13,1.4,18.2
2025-05-16,104,801,Kist Mango Jam 500g,Food,Northern,36,2.2,79.2
2025-05-25,102,502,Pepsi 500ml,Beverages,Southern,7,1.4,9.8
2025-05-25,102,802,Maliban Marie 400g,Food,Northern,45,1.6,72.0
2025-05-27,101,801,Kist Mango Jam 500g,Food,Western,47,2.2,103.4
2025-05-06,104,502,Pepsi 500ml,Beverages,Southern,14,1.4,19.6
2025-05-24,102,601,Sunlight Detergent 1kg,Household,Northern,12,3.0,36.0
2025-05-19,104,802,Maliban Marie 400g,Food,Eastern,17,1.6,27.2
2025-05-07,101,801,Kist Mango Jam 500g,Food,Northern,30,2.2,66.0
2025-05-30,105,701,Anchor Full Cream 1L,Dairy,Southern,50,2.8,140.0
2025-05-28,101,502,Pepsi 500ml,Beverages,Central,9,1.4,12.6
2025-05-20,105,901,Signal Toothpaste 120g,Toiletries,Central,36,2.5,90.0
2025-05-08,105,802,Maliban Marie 400g,Food,Western,28,1.6,44.8
2025-05-26,101,901,Signal Toothpaste 120g,Toiletries,Southern,45,2.5,112.5
2025-05-18,102,701,Anchor Full Cream 1L,Dairy,Western,43,2.8,120.4
2025-05-04,104,501,Coca-Cola 500ml,Beverages,Eastern,23,1.5,34.5
2025-05-17,104,802,Maliban Marie 400g,Food,Southern,15,1.6,24.0
2025-05-03,103,601,Sunlight Detergent 1kg,Household,Eastern,36,3.0,108.0
2025-05-10,103,802,Maliban Marie 400g,Food,Southern,20,1.6,32.0
2025-05-09,104,601,Sunlight Detergent 1kg,Household,Northern,44,3.0,132.0
2025-05-22,103,901,Signal Toothpaste 120g,Toiletries,Western,39,2.5,97.5
2025-05-05,101,801,Kist Mango Jam 500g,Food,Northern,39,2.2,85.8
2025-05-19,103,501,Coca-Cola 500ml,Beverages,Northern,25,1.5,37.5
2025-05-18,103,801,Kist Mango Jam 500g,Food,Northern,31,2.2,68.2
2025-05-01,105,802,Maliban Marie 400g,Food,Southern,38,1.6,60.8
2025-05-19,103,601,Sunlight Detergent 1kg,Household,Central,5,3.0,15.0
2025-05-28,104,701,Anchor Full Cream 1L,Dairy,Eastern,3,2.8,8.4
2025-05-20,103,802,Maliban Marie 400g,Food,Eastern,47,1.6,75.2
2025-05-28,103,802,Maliban Marie 400g,Food,Central,9,1.6,14.4
2025-05-05,105,802,Maliban Marie 400g,Food,Southern,31,1.6,49.6
2025-05-16,105,601,Sunlight Detergent 1kg,Household,Central,46,3.0,138.0
2025-05-01,105,601,Sunlight Detergent 1kg,Household,Southern,18,3.0,54.0
2025-05-15,104,802,Maliban Marie 400g,Food,Eastern,49,1.6,78.4
2025-05-03,105,502,Pepsi 500ml,Beverages,Eastern,10,1.4,14.0
2025-05-26,104,601,Sunlight Detergent 1kg,Household,Southern,5,3.0,15.0
2025-05-30,103,802,Maliban Marie 400g,Food,Western,2,1.6,3.2
2025-05-30,105,802,Maliban Marie 400g,Food,Central,28,1.6,44.8
2025-05-19,101,601,Sunlight Detergent 1kg,Household,Central,11,3.0,33.0
2025-05-04,103,501,Coca-Cola 500ml,Beverages,Southern,4,1.5,6.0
2025-05-23,105,901,Signal Toothpaste 120g,Toiletries,Central,42,2.5,105.0
2025-05-06,104,701,Anchor Full Cream 1L,Dairy,Northern,40,2.8,112.0
2025-05-16,101,901,Signal Toothpaste 120g,Toiletries,Western,38,2.5,95.0
2025-05-29,105,601,Sunlight Detergent 1kg,Household,Western,21,3.0,63.0
2025-05-17,104,601,Sunlight Detergent 1kg,Household,Southern,31,3.0,93.0
2025-05-24,103,801,Kist Mango Jam 500g,Food,Southern,28,2.2,61.6
2025-05-17,104,601,Sunlight Detergent 1kg,Household,Eastern,14,3.0,42.0
2025-05-01,104,901,Signal Toothpaste 120g,Toiletries,Western,49,2.5,122.5
2025-05-13,102,501,Coca-Cola 500ml,Beverages,Northern,31,1.5,46.5
2025-05-26,105,802,Maliban Marie 400g,Food,Northern,17,1.6,27.2
2025-05-05,105,801,Kist Mango Jam 500g,Food,Central,39,2.2,85.8
2025-05-11,105,501,Coca-Cola 500ml,Beverages,Southern,29,1.5,43.5
2025-05-19,102,801,Kist Mango Jam 500g,Food,Central,4,2.2,8.8
2025-05-17,101,601,Sunlight Detergent 1kg,Household,Western,50,3.0,150.0
2025-05-08,103,502,Pepsi 500ml,Beverages,Central,28,1.4,39.2
2025-05-10,104,901,Signal Toothpaste 120g,Toiletries,Southern,16,2.5,40.0
2025-05-14,103,601,Sunlight Detergent 1kg,Household,Northern,32,3.0,96.0
2025-05-24,101,502,Pepsi 500ml,Beverages,Eastern,42,1.4,58.8
2025-05-01,101,701,Anchor Full Cream 1L,Dairy,Eastern,33,2.8,92.4
2025-05-26,102,701,Anchor Full Cream 1L,Dairy,Northern,18,2.8,50.4
2025-05-10,103,601,Sunlight Detergent 1kg,Household,Western,8,3.0,24.0
2025-05-26,101,801,Kist Mango Jam 500g,Food,Southern,1,2.2,2.2
2025-05-08,102,501,Coca-Cola 500ml,Beverages,Northern,40,1.5,60.0
2025-05-17,103,901,Signal Toothpaste 120g,Toiletries,Northern,7,2.5,17.5
2025-05-04,104,601,Sunlight Detergent 1kg,Household,Western,35,3.0,105.0
2025-05-21,104,802,Maliban Marie 400g,Food,Eastern,3,1.6,4.8
2025-05-18,101,901,Signal Toothpaste 120g,Toiletries,Northern,35,2.5,87.5
2025-05-09,103,802,Maliban Marie 400g,Food,Northern,40,1.6,64.0
2025-05-11,101,801,Kist Mango Jam 500g,Food,Northern,11,2.2,24.2
2025-05-21,104,601,Sunlight Detergent 1kg,Household,Western,40,3.0,120.0
2025-05-01,103,501,Coca-Cola 500ml,Beverages,Eastern,29,1.5,43.5
2025-05-19,105,801,Kist Mango Jam 500g,Food,Western,49,2.2,107.8
2025-05-18,105,502,Pepsi 500ml,Beverages,Southern,12,1.4,16.8
2025-05-22,105,701,Anchor Full Cream 1L,Dairy,Eastern,27,2.8,75.6
2025-05-08,104,802,Maliban Marie 400g,Food,Northern,46,1.6,73.6
2025-05-24,101,801,Kist Mango Jam 500g,Food,Southern,48,2.2,105.6
2025-05-13,102,701,Anchor Full Cream 1L,Dairy,Central,41,2.8,114.8
2025-05-27,101,901,Signal Toothpaste 120g,Toiletries,Southern,36,2.5,90.0
2025-05-15,102,502,Pepsi 500ml,Beverages,Central,1,1.4,1.4
2025-05-20,103,801,Kist Mango Jam 500g,Food,Northern,40,2.2,88.0
2025-05-13,104,901,Signal Toothpaste 120g,Toiletries,Northern,30,2.5,75.0
2025-05-24,102,502,Pepsi 500ml,Beverages,Western,15,1.4,21.0
2025-05-21,103,701,Anchor Full Cream 1L,Dairy,Western,2,2.8,5.6
2025-05-07,103,801,Kist Mango Jam 500g,Food,Central,9,2.2,19.8
2025-05-25,101,601,Sunlight Detergent 1kg,Household,Central,36,3.0,108.0
2025-05-07,104,502,Pepsi 500ml,Beverages,Southern,36,1.4,50.4
2025-05-01,102,801,Kist Mango Jam 500g,Food,Western,47,2.2,103.4
